Sakaka,Hail,Madinah,Riyad,Jeddah,Albaha,Abha,Jazan,Najran,Dammam,Tabuk
5.0074,6.6737,6.5316,7.0843,6.7879,7.1225,6.9847,6.3938,7.0555,6.5705,6.6737
7.0318,7.2158,7.0793,7.3716,7.115,7.4863,7.4688,6.8453,7.5187,6.4598,7.2158
7.1556,6.2321,6.9612,7.3553,7.3226,7.6387,7.6159,6.9593,7.7431,6.1202,6.2321
5.3858,7.0853,7.1803,7.2038,7.1993,7.6956,7.7414,7.0867,7.8737,6.5844,7.0853
5.3671,6.3955,7.0272,7.3289,7.1203,7.4702,7.5792,7.0903,7.7726,6.2702,6.3955
6.7397,7.0514,7.1016,7.2497,7.2458,7.5149,7.525,6.8302,7.9891,6.5023,7.0514
6.8126,7.3567,7.362,7.1165,7.3414,7.7426,7.866,7.2096,7.9519,6.4682,7.3567
6.6106,7.2072,7.4201,7.4542,7.4498,7.8617,7.9802,7.3236,8.1842,6.4726,7.2072
6.9382,6.673,7.2792,7.5814,7.3553,7.932,8.1516,7.3198,8.3177,6.2938,6.673
4.8158,6.8239,7.1731,7.5022,7.2274,7.8718,7.9855,7.0711,7.9978,6.0979,6.8239
7.0692,7.2782,6.8554,6.7224,7.2845,7.6706,7.6699,6.9792,7.83,5.0258,7.2782
5.4622,7.007,6.9809,6.8652,7.3536,7.6637,7.6675,7.0558,7.7383,5.8361,7.007
6.6305,7.3831,7.201,6.5887,7.3306,7.6032,7.6193,7.0301,7.8024,6.2882,7.3831
7.0608,7.5403,7.3123,6.7591,7.2727,7.0342,6.9218,7.0646,7.8895,4.4506,7.5403
7.5754,7.8756,7.2065,6.2676,7.127,6.0398,6.8525,6.9713,7.5806,5.5831,7.8756
6.0113,7.9654,6.4975,4.8214,7.1506,6.6278,7.1299,7.0944,7.6183,4.2036,7.9654
7.2979,7.807,7.6073,3.7171,7.3303,6.7354,6.8755,7.0718,7.7542,3.8148,7.807
6.3389,7.4021,7.7633,5.3465,7.3109,6.065,6.606,7.014,7.2794,5.0088,7.4021
7.7242,7.3603,7.6248,7.0896,7.4654,7.1863,6.7332,6.9785,7.8418,5.5901,7.3603
6.4483,6.0571,7.1177,7.3913,7.289,6.8923,6.7279,6.9864,7.5799,6.4673,6.0571
5.3698,5.0232,6.7315,7.007,7.3123,7.0594,6.4915,6.7469,7.3382,7.2149,5.0232
6.9926,7.8917,7.3478,6.2916,7.2276,7.2437,6.2107,6.7603,7.5139,5.8714,7.8917
8.0544,8.1106,6.9931,6.8693,6.0895,6.1579,6.8455,6.809,7.7712,5.8526,8.1106
7.531,6.6209,6.6674,4.0982,7.2463,6.5263,6.5191,6.8112,7.6421,2.6513,6.6209
3.6456,7.825,6.2446,5.6376,6.5558,7.1105,6.8302,6.8506,7.6553,4.8521,7.825
6.305,7.3222,7.2118,5.0815,6.7082,7.1107,6.9322,7.0709,7.1959,5.6923,7.3222
5.3047,6.9451,7.6166,2.3249,7.3495,6.0072,5.7487,6.9137,6.1704,4.2665,6.9451
6.7056,7.4225,7.6097,7.0373,7.3946,5.6076,6.5498,6.6384,7.1326,2.718,7.4225
6.8477,7.3253,2.8147,6.9122,7.4285,7.4998,7.6342,7.2799,7.5696,6.1838,7.3253
6.0732,7.3711,7.3416,4.2787,7.1822,6.0089,6.4709,7.1326,6.9379,5.1182,7.3711
6.9158,7.9066,7.5314,5.7132,7.477,7.2048,6.63,6.8177,6.7361,2.027,7.9066
6.8256,7.4522,7.3121,7.3536,7.1736,7.3663,7.2533,7.0937,7.3762,6.6521,7.4522
6.9458,7.9781,7.5566,7.4114,7.3366,7.5413,6.8261,6.522,7.3706,6.4685,7.9781
7.8067,8.1324,8.1228,7.3226,7.6932,7.6572,6.786,6.6499,7.6274,5.4161,8.1324
7.5713,8.005,7.8415,7.4477,7.8509,7.2079,6.3778,6.8078,7.9517,5.9299,8.005
7.0397,7.0298,7.6646,7.3459,7.571,7.2922,7.0896,6.9737,7.6956,6.9062,7.0298
8.0962,8.3112,7.2713,6.9456,7.2156,6.6756,6.1723,7.0222,7.4426,5.9083,8.3112
8.1199,8.5493,8.4742,5.5882,7.5991,7.5175,6.8213,6.9158,7.4532,3.8618,8.5493
8.3774,8.4197,8.4715,6.4529,8.2104,8.1605,7.5166,6.9137,7.7683,5.0654,8.4197
8.3376,7.9678,7.8862,6.881,8.1271,8.0616,7.6116,6.804,7.1952,5.2272,7.9678
8.1698,7.9507,7.6939,7.1302,7.8538,7.5706,6.8222,6.5299,7.189,6.7104,7.9507
7.9078,8.1127,7.7352,7.0457,7.769,7.0622,6.726,6.5158,7.3363,7.4203,8.1127
8.0954,8.2896,8.1262,7.147,7.877,7.1412,6.7438,6.4406,7.3195,6.9571,8.2896
8.0906,7.897,8.0268,7.7338,7.8101,7.5101,7.1352,6.457,7.5161,6.9127,7.897
8.1883,7.4023,7.717,7.8746,7.4381,7.5785,7.6044,6.6156,7.7165,6.372,7.4023
7.4998,7.2744,7.4995,8.0453,7.4818,7.8182,7.9375,6.9811,7.854,5.6551,7.2744
7.5509,7.1856,7.5744,8.311,7.584,8.0611,7.7794,6.7123,7.7371,6.7675,7.1856
7.782,7.6493,7.7688,8.2613,7.8564,8.3278,8.2728,7.0786,8.327,7.6438,7.6493
6.8458,5.6789,7.7179,6.7402,7.7417,8.2438,8.1749,7.1501,8.0844,5.9074,5.6789
7.4047,7.89,7.6978,7.4758,7.4962,7.956,7.8605,6.9672,7.2624,6.3804,7.89
7.1083,6.7176,7.6061,7.4746,7.2482,7.6776,7.085,6.031,7.6255,5.8224,6.7176
7.4698,7.2605,7.4515,7.5168,7.098,7.5941,7.5806,6.4596,7.6944,7.3272,7.2605
7.7904,7.9236,7.1009,7.5552,6.9734,7.5362,7.5449,6.5071,7.8677,6.8542,7.9236
6.5834,7.3594,6.9823,7.4513,7.0958,7.621,7.6327,6.5945,7.6027,6.8669,7.3594
7.3642,8.605,7.4657,7.5276,7.266,7.4803,7.536,6.4265,7.6008,7.0759,8.605
8.6693,8.7658,7.6505,6.7375,7.0934,7.3483,7.2802,6.2242,7.5924,5.1396,8.7658
8.2901,8.4547,7.7621,6.6746,7.1354,5.5454,6.4015,6.2554,6.2078,5.8332,8.4547
7.8962,7.65,7.8905,6.6259,7.1146,5.6894,6.607,6.1356,7.2749,4.8857,7.65
7.5809,7.4357,7.5818,7.2055,6.7994,6.0847,6.8976,6.1754,7.6186,5.9674,7.4357
7.7983,8.0273,7.9577,7.2055,7.158,6.4426,7.2283,6.354,7.5859,6.2026,8.0273
7.855,8.2663,7.986,7.4342,7.4371,7.0471,7.1662,6.1834,7.434,6.5395,8.2663
7.7412,8.3141,8.0546,7.6608,7.4417,7.398,7.2677,6.5402,7.3675,6.9043,8.3141
7.8274,8.065,8.1067,7.6234,7.5948,7.452,7.109,6.6574,7.5842,7.3558,8.065
7.897,8.3098,8.0381,7.7174,7.615,7.6243,7.0702,6.5388,7.6212,7.4383,8.3098
7.098,8.6676,7.8533,8.0686,7.7155,7.705,7.3889,6.4582,7.6524,7.1695,8.6676
6.6185,7.5734,7.4057,8.0851,7.5233,7.6337,7.7532,6.5688,7.4506,7.1362,7.5734
6.8767,7.1993,7.8898,8.1895,7.6656,7.4494,5.7458,6.0353,6.2947,6.7373,7.1993
7.1868,7.9908,7.9567,8.1348,7.6798,8.0532,7.8749,6.649,8.0033,6.9602,7.9908
7.7011,8.1907,7.794,8.3578,7.4623,7.9572,7.7964,6.9804,8.0777,6.9542,8.1907
7.9694,8.4826,7.9334,8.2238,7.6543,7.645,7.6181,6.8225,8.0508,6.9926,8.4826
8.2534,8.5037,7.9918,8.0998,7.5804,8.0832,7.812,6.9098,7.9975,7.1791,8.5037
8.4758,8.377,8.0753,8.1449,7.6469,7.7755,7.655,6.6391,7.8209,7.1599,8.377
8.567,8.5471,7.9762,8.1024,7.6358,8.0246,7.9164,6.8345,8.0177,7.0193,8.5471
8.4557,8.501,7.842,7.8422,7.3754,7.7472,7.5341,6.63,7.8218,6.7954,8.501
8.2524,8.4934,7.891,7.8425,7.5194,7.589,7.5602,6.8357,7.6493,7.0231,8.4934
8.3261,8.6614,7.9538,7.6834,7.6138,7.8653,7.6411,6.9343,7.7042,7.135,8.6614
8.5466,8.6594,8.4449,7.9898,7.7342,7.9848,7.6262,6.5957,7.9183,7.0296,8.6594
8.3302,8.6141,8.3986,7.8504,7.8703,8.0412,7.3994,6.2959,7.5262,6.8758,8.6141
7.9207,8.2469,8.0976,7.6452,7.8758,7.1974,6.9019,6.1082,7.793,7.2679,8.2469
7.782,8.0362,7.2552,7.6212,7.1863,6.7985,6.3802,6.3607,6.2861,7.3385,8.0362
7.9241,8.0736,7.2329,7.7366,6.7939,6.9775,7.2636,6.2146,7.1722,7.3558,8.0736
7.8458,8.2368,7.421,7.8209,7.2422,6.5866,6.4152,5.7403,6.997,7.0411,8.2368
8.1821,8.1326,7.8252,8.0237,7.1746,6.6521,6.2815,5.7799,6.9641,6.8942,8.1326
8.2716,8.2939,7.3258,8.0405,7.1006,7.0375,6.821,5.9698,7.0798,6.9401,8.2939
8.2092,8.0479,7.2526,7.7429,6.6878,6.4349,6.8597,6.1846,7.2038,7.0738,8.0479
8.0585,8.4485,7.4568,7.5732,6.7538,5.9969,6.3634,6.0319,7.0517,6.4666,8.4485
8.1194,8.5512,7.2758,7.5302,7.1983,6.8285,5.9282,5.957,6.4241,6.361,8.5512
8.2058,8.5956,7.2862,7.2329,6.9151,6.2921,6.1198,6.0264,6.5789,6.6353,8.5956
8.5214,8.5894,7.7134,7.6426,7.2689,7.0198,6.6178,6.1236,7.2026,6.5362,8.5894
8.5104,8.4818,7.9812,7.1455,7.2197,6.5971,6.251,5.8968,6.1056,6.719,8.4818
8.3026,8.5855,8.1082,7.8288,6.9046,6.456,5.1912,5.0976,5.9054,6.9828,8.5855
8.251,8.5498,7.7134,7.8355,7.2511,6.4044,6.4207,5.4754,6.6048,6.8539,8.5498
8.484,8.6527,8.1583,7.8482,7.6654,7.6896,7.236,6.0895,7.0346,6.6888,8.6527
8.5157,8.5121,8.027,8.0705,7.6793,7.7599,6.6113,5.683,6.2815,6.7778,8.5121
8.2126,8.2169,7.9848,8.1031,7.4366,7.326,7.2096,6.3163,7.0061,6.4968,8.2169
7.878,8.322,8.0662,7.925,7.5007,7.4309,6.7754,6.241,7.4081,6.7505,8.322
8.0734,8.4518,8.1245,7.777,7.6913,7.8324,7.4278,6.0842,7.4616,6.3622,8.4518
8.1991,8.4643,8.1624,7.3937,7.9034,8.0477,7.3577,6.2676,7.3834,6.1572,8.4643
8.4065,8.4192,8.189,7.6901,7.8307,7.973,7.1196,6.4294,6.9067,5.5805,8.4192
8.407,8.5001,7.9243,5.7084,7.5473,7.4683,6.9564,6.0343,5.82,4.5384,8.5001
8.1706,8.1878,7.7266,6.9202,7.1566,6.0146,4.5394,2.3395,2.6621,5.8123,8.1878
8.297,7.9073,7.6226,6.9413,7.2665,6.0883,5.0638,4.3874,3.6871,5.9638,7.9073
8.2685,8.155,7.5523,6.4814,7.3982,6.2916,5.1974,3.8498,3.3938,5.6755,8.155
8.4295,8.161,7.7398,5.9069,6.7303,6.1301,5.2205,3.1918,4.139,4.9721,8.161
8.3878,8.2548,7.3738,4.59,5.6126,4.6015,2.779,3.9749,1.5674,4.5874,8.2548
7.9932,7.7892,6.4039,6.5359,5.3566,5.4641,4.5341,2.2812,4.0099,5.5908,7.7892
7.7986,8.0599,7.0615,7.0375,6.8194,6.4754,5.5025,5.5781,6.3281,6.6142,8.0599
8.1936,8.2858,7.4794,6.8388,7.2372,6.8347,6.3787,5.8486,6.852,6.6228,8.2858
8.1012,8.4242,7.9618,7.4986,7.542,7.0423,6.5851,6.0192,6.8263,6.0504,8.4242
8.2673,8.165,7.7035,6.6946,7.3831,7.0644,7.1762,6.5628,7.1604,6.2995,8.165
8.142,7.9723,7.1167,7.2898,7.3769,6.7985,7.0464,6.6065,7.1878,6.2078,7.9723
7.6956,7.9442,7.0879,7.1258,6.9641,6.2088,5.5502,5.0472,3.1339,6.343,7.9442
7.6668,7.9217,7.194,7.2622,6.6485,6.1579,4.2828,4.5451,5.3261,5.8822,7.9217
7.9774,7.8509,7.0946,6.9017,6.7958,5.4607,5.0006,4.0838,5.2906,6.1831,7.8509
8.0196,7.9236,7.062,7.1844,6.9216,7.068,6.5182,6.2213,6.7702,5.765,7.9236
8.1446,8.0786,6.5009,7.1544,6.5645,6.3106,5.1482,5.2526,6.1447,6.2549,8.0786
8.1223,8.1466,6.4488,7.2168,6.2753,6.2426,5.4895,5.9249,6.7296,6.7608,8.1466
7.9994,8.1422,7.0133,6.8825,5.5978,4.3752,4.9318,4.4189,5.2334,6.5798,8.1422
8.045,8.323,7.176,5.706,5.927,6.0511,4.6078,5.3983,4.5614,6.0504,8.323
8.1876,8.4334,7.1215,5.8474,5.7077,5.5716,5.3431,4.3886,6.2434,4.3342,8.4334
8.1293,8.3842,7.1388,3.606,5.2858,5.3822,4.8497,5.9674,7.1357,3.6348,8.3842
7.8221,7.8974,7.2742,5.6549,7.0762,6.5494,5.8126,4.8631,7.122,5.6119,7.8974
7.3733,7.5053,6.456,6.4397,6.841,6.39,6.3895,5.8457,6.9456,5.4941,7.5053
7.271,7.7875,6.0293,5.0808,6.9206,6.63,5.9618,4.9277,6.6468,5.5522,7.7875
7.1861,8.0758,6.3034,4.6003,5.0659,3.7267,4.0762,4.2706,6.4327,4.721,8.0758
7.5185,7.8521,6.6835,6.5069,5.5848,4.4532,4.266,3.5875,6.8587,5.748,7.8521
6.9785,7.0003,6.1946,6.9881,6.5002,6.558,6.4769,6.5878,6.4639,6.1289,7.0003
6.7085,6.1262,6.5868,6.8014,6.323,5.9215,5.154,5.2231,6.2309,6.2117,6.1262
6.6802,6.8602,6.7457,5.7353,5.3642,6.426,5.8284,4.7429,6.1757,6.2815,6.8602
6.731,6.4469,6.1567,6.9365,6.4061,5.886,5.6729,5.2601,6.486,6.2042,6.4469
6.3665,7.0627,5.2704,6.9391,6.1466,6.0118,6.1949,5.7756,6.66,6.1526,7.0627
7.1429,6.4284,5.3177,6.967,5.8186,5.6014,5.2541,5.1012,6.9384,6.2328,6.4284
7.0109,7.007,6.2676,6.9036,5.6537,5.5709,5.7377,5.6561,6.2719,6.3883,7.007
7.127,7.0982,5.6376,6.3718,5.827,5.1214,5.5006,5.5428,5.7382,5.977,7.0982
7.1683,7.0759,5.0052,6.1702,5.4614,5.1338,5.1307,4.2982,6.3569,5.777,7.0759
7.3771,7.3258,5.9753,6.3343,6.0744,5.1082,5.3345,5.5822,6.0979,5.598,7.3258
7.3488,7.4702,6.5986,6.5558,6.1596,5.2582,5.0892,4.7834,5.8231,6.2873,7.4702
7.2521,7.2845,6.4872,6.9466,6.2906,5.2234,5.1226,4.3238,5.7226,6.601,7.2845
7.1729,7.3114,6.8554,6.8386,6.767,6.1498,5.1278,4.9248,5.8226,6.5683,7.3114
7.1753,7.1618,6.4298,7.1582,6.8179,6.4193,5.3525,5.8202,6.2652,6.2522,7.1618
7.0788,7.1318,6.7267,7.0075,6.5174,6.029,5.628,4.8602,6.3355,5.8109,7.1318
6.2371,7.0692,6.677,6.8378,6.3113,5.9978,5.4048,4.8317,5.2106,5.8678,7.0692
7.0538,7.4299,6.1435,7.1462,6.3778,5.4725,5.2678,5.7242,6.3367,6.2614,7.4299
7.1856,7.6927,6.8729,7.1962,6.4877,5.994,5.76,5.5901,6.7142,6.4202,7.6927
7.3812,7.6222,7.0181,6.635,6.8798,6.251,6.228,5.0882,6.2436,6.3101,7.6222
7.3759,7.6961,7.0812,6.7579,5.8838,6.6482,5.9674,5.7206,6.4774,6.2227,7.6961
7.644,7.5554,7.2797,6.8762,6.9691,6.2234,5.9333,5.957,7.2528,6.1452,7.5554
7.5974,7.8065,7.2019,7.0363,7.0116,5.4523,5.5505,4.764,6.2916,6.3677,7.8065
7.1765,7.6303,7.1306,5.6887,5.9902,4.9898,3.3521,4.3682,5.1446,6.1886,7.6303
6.9473,7.5718,6.9374,6.6209,6.3898,6.4322,5.3645,6.0504,6.0005,6.287,7.5718
6.9468,7.537,6.0218,6.7529,6.829,5.7305,5.3314,6.2016,6.7747,6.5165,7.537
7.079,7.0262,5.9429,7.296,4.8715,5.7571,5.6309,5.8296,6.8659,6.2791,7.0262
7.2713,6.9737,5.8198,7.4222,5.9777,6.0739,6.7454,6.2935,7.5902,6.1414,6.9737
7.1947,7.0954,6.1704,7.2734,6.2784,7.2401,7.4302,6.5868,7.5974,6.1651,7.0954
6.9487,7.2053,6.9929,7.1462,6.4063,7.11,6.8198,6.1078,7.3903,6.2112,7.2053
6.9228,7.0337,6.4673,6.991,5.9834,6.7279,6.8755,6.5376,7.4057,6.1464,7.0337
6.8945,6.9226,5.3904,7.2067,6.4678,7.3894,7.5226,5.6894,7.4938,6.0295,6.9226
6.9096,6.9396,6.6182,7.0718,6.7181,7.074,6.7008,5.8896,7.3663,5.8241,6.9396
6.8935,6.7877,6.4675,6.8983,6.1418,6.3588,6.4325,6.0221,7.4239,5.9023,6.7877
6.6461,6.7908,6.4848,6.9886,6.3362,6.1094,6.5618,5.959,7.3745,6.047,6.7908
6.7111,7.0802,6.7178,6.973,6.425,6.396,6.7162,6.2364,7.3322,6.0014,7.0802
6.8078,7.3008,6.9456,6.9898,6.5239,6.169,6.6595,6.2057,7.2667,5.9134,7.3008
6.6674,7.2326,6.9341,6.966,6.6986,6.9943,7.0358,6.2508,7.1383,5.579,7.2326
6.4411,6.9936,6.7747,6.6482,6.6062,6.9917,5.7451,4.8974,5.599,5.5286,6.9936
6.3922,6.7901,6.8213,6.648,6.4654,6.8095,6.6917,5.8512,6.9509,5.5932,6.7901
6.486,6.8141,6.4325,6.6792,6.1418,6.4738,6.8854,6.0816,7.1986,5.7857,6.8141
6.5422,7.0066,6.4438,6.8297,6.0086,5.8061,6.3655,5.7922,6.4476,6.0581,7.0066
6.6852,7.249,6.4133,6.9523,5.5548,6.5532,6.7495,6.1505,7.1786,5.8661,7.249
6.7092,7.1302,6.6319,6.8904,6.1826,6.0878,6.9667,5.9851,7.3442,5.8922,7.1302
6.6636,6.9367,6.8093,6.7769,6.5748,6.2602,6.4344,6.234,7.2581,5.7989,6.9367
6.4133,6.9991,6.6137,6.5798,6.3499,6.8078,6.5494,6.0917,6.4606,5.717,6.9991
6.283,6.996,6.2354,6.533,6.1013,5.5987,5.1228,4.6685,5.4744,5.8099,6.996
6.4721,6.9492,6.4466,6.3912,6.2774,5.3743,5.5999,5.4732,6.5561,5.7869,6.9492
6.4178,6.829,6.5062,6.7608,6.3979,6.2052,5.1994,5.7053,6.0622,5.6822,6.829
6.1877,6.8023,6.5988,6.6046,6.5071,5.7982,4.4789,5.4058,6.3036,5.7353,6.8023
6.0406,6.7195,6.7229,6.0941,6.4099,5.9256,4.992,5.9249,6.8321,5.5812,6.7195
6.1109,6.9355,7.1016,6.3554,6.8616,5.8819,5.9945,5.844,6.8566,5.5514,6.9355
6.6252,6.8189,6.6578,6.2789,6.4956,5.6602,5.58,5.2788,6.5431,5.6407,6.8189
6.462,6.6686,5.7079,6.462,6.2686,6.0559,6.5599,5.9335,5.8913,5.4497,6.6686
6.3451,6.4246,6.1337,6.2491,5.8553,5.8819,5.9263,5.7442,5.6899,5.4722,6.4246
6.3895,6.2976,6.2971,5.7391,5.6611,5.4389,6.1834,5.9609,6.4836,5.1763,6.2976
6.2011,6.3886,6.3792,6.4493,5.2702,5.0117,5.748,5.1876,6.2592,5.4914,6.3886
6.3593,6.4874,6.5635,6.5422,6.1267,6.2597,6.4817,5.3503,6.7212,5.8056,6.4874
6.4222,6.5515,6.5755,6.6036,6.4752,6.7574,6.9132,5.6273,7.1359,5.7698,6.5515
5.9616,6.1788,6.6458,6.6564,6.3439,6.5882,6.6607,5.4166,7.1806,5.3681,6.1788
5.8241,6.2328,6.5755,6.4409,6.4106,6.4073,6.3463,5.8668,7.0598,5.4336,6.2328
5.933,6.2647,6.5021,6.252,6.4373,6.0516,5.9806,5.6748,7.02,5.4252,6.2647
6.0024,6.1786,6.3682,6.2148,6.4406,5.5855,5.5685,5.7329,7.0867,5.225,6.1786
5.8037,6.3362,5.5536,6.1656,6.011,5.844,6.4488,5.9942,7.1165,5.225,6.3362
5.4977,6.2071,6.1411,6.2294,6.1284,6.2849,5.4401,6.1596,5.8152,5.2884,6.2071
5.2022,5.9839,6.0463,6.2808,6.252,6.4462,5.4122,5.4814,6.3638,5.2193,5.9839
5.3455,5.6438,6.1934,6.1092,6.0067,6.2957,6.0631,5.6767,6.606,5.364,5.6438
5.3753,5.753,6.1819,6.1008,5.9179,6.4678,6.6084,6.0679,6.961,5.2354,5.753
5.5838,5.9455,6.2309,6.1366,6.1013,6.5086,6.6809,5.8618,6.7522,5.37,5.9455
5.5469,5.9479,6.1087,6.3046,6.0542,6.5712,6.4666,5.8001,6.1658,5.1024,5.9479
5.3959,5.9232,5.9074,6.3278,6.1553,6.5645,6.4327,5.8639,6.8762,5.1984,5.9232
5.3585,5.9287,5.9736,6.1212,6.1361,6.4754,6.2467,5.5721,6.9226,5.123,5.9287
5.2704,5.9794,6.0581,5.8514,6.1382,6.5923,6.7634,6.0014,7.0267,4.9238,5.9794
5.3712,5.9846,6.0533,5.8265,6.1706,6.6389,6.7802,6.2474,7.0224,4.914,5.9846
5.2678,5.8807,5.9239,6.0151,5.869,6.5407,6.7267,6.2921,6.9403,4.8679,5.8807
5.1857,5.6242,5.8846,6.1106,5.957,6.4711,6.6326,6.125,6.7094,4.8545,5.6242
4.9577,5.3885,5.813,5.9794,5.9273,6.4459,6.6314,6.0802,6.8189,4.9901,5.3885
4.9858,5.4103,5.8378,5.8174,5.7286,6.2966,6.6317,6.1759,6.5858,4.823,5.4103
5.0393,5.1055,5.9323,5.7307,5.9309,6.4625,6.4644,5.928,6.6264,4.8994,5.1055
4.4782,5.0964,5.9705,5.803,6.0888,6.2707,6.5215,6.0221,6.641,4.6963,5.0964
4.3872,4.9238,5.863,5.8565,5.7401,6.305,6.3185,5.8798,6.6914,4.6937,4.9238
4.6817,5.2349,5.6772,5.8087,5.6902,6.0986,6.2683,5.9203,6.701,4.7558,5.2349
4.77,5.2855,5.6254,5.7024,5.629,6.1346,6.3617,5.8944,6.6,4.9051,5.2855
4.4647,5.2154,5.5339,5.5411,5.4386,5.7187,5.9357,5.5246,6.3125,4.7443,5.2154
4.3949,2.5922,5.244,5.4876,5.2747,5.6801,5.9918,5.687,6.4922,4.6555,2.5922
3.0574,5.2212,4.8845,5.6246,5.2121,5.7199,5.2366,5.6208,6.6442,4.4203,5.2212
4.573,5.3544,4.7203,5.425,4.579,5.5102,5.9448,5.3095,6.6713,4.1402,5.3544
4.7803,4.9702,5.3899,5.6858,5.3681,5.7439,5.6503,5.1569,6.5208,4.1398,4.9702
3.959,5.2435,5.3952,5.5205,5.3834,5.8798,5.8826,5.4319,6.3566,4.5449,5.2435
3.8813,4.92,5.2625,5.3568,5.2582,5.7564,6.179,5.6772,6.2549,4.3411,4.92
4.6253,4.9486,5.2639,5.4499,5.0899,5.7658,6.2196,5.7144,6.2952,4.2276,4.9486
4.2058,4.8348,4.7018,5.3993,5.039,5.6695,6.0478,5.7158,6.4063,4.0574,4.8348
3.444,5.1038,4.9618,5.2922,5.2457,5.3174,5.3501,5.4391,6.3576,4.3301,5.1038
4.3406,4.9798,5.6191,5.0978,5.508,5.4946,5.1427,4.9219,6.15,4.2701,4.9798
4.1902,4.7911,5.3508,4.6363,5.4655,5.5786,5.2286,4.171,6.2107,3.6667,4.7911
4.0044,5.0234,4.9277,4.0378,5.5046,5.5418,5.341,5.0222,6.2909,2.9038,5.0234
4.422,5.0726,5.3028,4.8274,5.2985,5.4132,5.5997,5.2267,6.3922,3.0499,5.0726
4.4314,5.0196,5.1168,5.166,4.9922,5.3198,5.3822,5.3628,6.367,3.6936,5.0196
4.3466,4.9579,5.1895,5.0234,4.8883,4.9553,5.303,5.3318,6.1978,3.691,4.9579
3.6722,4.8895,4.643,5.016,5.1002,5.0585,5.5966,5.1602,6.0545,3.667,4.8895
4.379,4.9822,4.2084,4.9018,4.3975,5.1283,5.3179,5.1914,6.161,3.8875,4.9822
3.7476,4.8888,3.2736,4.2518,4.1297,5.0654,5.7523,5.466,6.1198,3.4522,4.8888
3.8998,4.6814,4.5859,4.5413,4.8204,5.0568,5.538,5.2903,5.9719,3.6686,4.6814
3.0058,4.5175,4.7162,4.7508,5.0083,5.3177,5.3851,5.1562,5.9338,4.0166,4.5175
3.2822,4.6078,4.7945,4.7669,4.8506,5.3419,5.424,5.2349,5.844,3.8585,4.6078
3.8503,4.5168,4.4556,4.8406,4.7993,5.3364,5.4744,5.3254,5.9854,3.8215,4.5168
3.1529,4.3882,4.0253,4.9135,4.5809,5.1422,5.8514,5.3914,5.9698,3.9314,4.3882
2.9508,3.3634,3.8448,4.0834,4.5494,5.3902,5.694,5.191,6.0132,3.6283,3.3634
3.6835,4.1657,4.4587,4.7746,4.8905,4.6778,5.1818,5.0378,5.9995,3.4174,4.1657
4.0634,3.2045,4.4503,4.0025,4.7558,4.908,5.3273,4.9519,5.8886,3.0019,3.2045
4.2931,3.6828,4.4045,4.278,4.6183,5.1024,5.0345,4.783,5.6393,3.3588,3.6828
4.2612,4.0742,4.3562,4.6738,4.3322,4.6164,5.1204,4.8626,5.1838,3.7174,4.0742
3.7661,3.1637,4.5422,4.9373,4.5998,4.9087,5.2622,5.0743,5.6414,3.4051,3.1637
3.354,3.6953,4.3318,4.9123,3.7349,4.6922,4.7758,4.9236,5.7137,3.9043,3.6953
1.9366,3.7975,3.672,3.9881,0.9247,2.0686,5.3328,4.9313,5.5154,3.6458,3.7975
4.0217,4.3913,4.3829,4.3174,4.1292,4.7083,4.9411,5.0042,5.5351,3.8081,4.3913
4.0958,4.4885,4.4206,4.5883,4.7263,4.7522,4.9087,4.9001,5.5318,3.7469,4.4885
3.8544,3.9996,4.3289,4.6896,4.6896,5.0309,4.5691,5.0213,5.4782,3.7687,3.9996
2.641,2.9124,3.4579,4.621,4.553,5.0515,5.4029,5.0957,5.7019,3.9619,2.9124
1.2794,2.6369,0.9557,3.4889,4.2547,4.7995,5.3698,5.1245,5.6738,3.5321,2.6369
3.8868,4.3248,3.7742,4.2271,4.0454,4.428,5.353,4.9066,5.5961,3.3924,4.3248
3.612,4.4074,4.2334,3.1289,4.5782,4.9762,5.1,4.9716,5.6436,3.4181,4.4074
3.2114,3.9715,4.3894,4.4242,4.5634,4.999,5.2094,4.981,5.5872,3.6787,3.9715
3.2858,3.8201,4.4342,4.3994,4.5619,4.9183,5.2382,5.0412,5.5714,3.5928,3.8201
2.7526,3.7001,4.0522,4.4117,4.2098,4.4762,5.1574,5.1269,5.4967,3.5054,3.7001
3.3134,3.8266,4.1772,3.78,4.0118,4.4998,5.1895,4.9102,5.483,3.2849,3.8266
3.5664,3.7615,4.4006,4.0013,3.673,4.6205,5.358,4.8991,5.58,3.3778,3.7615
3.6384,3.997,4.4515,2.7912,4.4652,4.4302,5.2325,4.7623,5.6196,2.4185,3.997
3.401,4.1885,3.7102,3.6247,4.5168,4.7059,5.0441,4.757,5.5723,3.151,4.1885
3.3811,4.1326,4.037,2.4031,4.4177,4.4796,4.6598,4.6519,5.3592,3.107,4.1326
3.4853,4.1618,4.2758,2.1984,4.44,4.3147,4.5415,4.5622,5.1998,2.291,4.1618
3.4056,4.1803,4.0966,4.4974,4.1345,4.2398,4.3483,4.4527,4.9303,3.4044,4.1803
3.4349,4.0862,3.8782,4.2139,3.7728,3.6034,4.2758,4.878,5.154,3.6547,4.0862
3.0667,3.9262,4.3135,4.1347,4.3085,4.4856,4.6877,4.8206,5.3112,3.5741,3.9262
